FIPS,Year,State,ST,FIPS State,County,Population,"Estimated Age-adjusted Death Rate, 16 Categories (in ranges)"
54059,2014,West Virginia,WV,54,"Mingo County, WV",25676,>30
54059,2010,West Virginia,WV,54,"Mingo County, WV",26770,>30
54059,2000,West Virginia,WV,54,"Mingo County, WV",28007,20.1-22
54059,2009,West Virginia,WV,54,"Mingo County, WV",26943,>30
54059,2012,West Virginia,WV,54,"Mingo County, WV",26133,>30
54059,2011,West Virginia,WV,54,"Mingo County, WV",26597,>30
54059,2002,West Virginia,WV,54,"Mingo County, WV",27583,24.1-26
54061,2002,West Virginia,WV,54,"Monongalia County, WV",84223,4.1-6
54061,2004,West Virginia,WV,54,"Monongalia County, WV",87101,6.1-8
54061,2015,West Virginia,WV,54,"Monongalia County, WV",104236,12.1-14
54061,2003,West Virginia,WV,54,"Monongalia County, WV",85983,4.1-6
54061,2000,West Virginia,WV,54,"Monongalia County, WV",82002,4.1-6
54061,2014,West Virginia,WV,54,"Monongalia County, WV",102936,10.1-12
54061,2013,West Virginia,WV,54,"Monongalia County, WV",101938,10.1-12
54061,2005,West Virginia,WV,54,"Monongalia County, WV",88424,6.1-8
54061,2009,West Virginia,WV,54,"Monongalia County, WV",94165,8.1-10
54061,1999,West Virginia,WV,54,"Monongalia County, WV",81435,4.1-6
54061,2008,West Virginia,WV,54,"Monongalia County, WV",92200,6.1-8
54061,2010,West Virginia,WV,54,"Monongalia County, WV",96786,8.1-10
54061,2011,West Virginia,WV,54,"Monongalia County, WV",98693,8.1-10
54061,2007,West Virginia,WV,54,"Monongalia County, WV",90764,6.1-8
54061,2012,West Virginia,WV,54,"Monongalia County, WV",100539,10.1-12
54061,2001,West Virginia,WV,54,"Monongalia County, WV",83230,4.1-6
54061,2006,West Virginia,WV,54,"Monongalia County, WV",89656,6.1-8
54063,2015,West Virginia,WV,54,"Monroe County, WV",13506,>30
54063,2010,West Virginia,WV,54,"Monroe County, WV",13511,22.1-24
54063,2000,West Virginia,WV,54,"Monroe County, WV",13181,8.1-10
54063,1999,West Virginia,WV,54,"Monroe County, WV",14366,8.1-10
54063,2007,West Virginia,WV,54,"Monroe County, WV",13452,18.1-20
54063,2006,West Virginia,WV,54,"Monroe County, WV",13382,16.1-18
54063,2005,West Virginia,WV,54,"Monroe County, WV",13369,14.1-16
54063,2009,West Virginia,WV,54,"Monroe County, WV",13543,22.1-24
54063,2013,West Virginia,WV,54,"Monroe County, WV",13510,28.1-30
54063,2004,West Virginia,WV,54,"Monroe County, WV",13355,14.1-16
54063,2011,West Virginia,WV,54,"Monroe County, WV",13549,24.1-26
54063,2014,West Virginia,WV,54,"Monroe County, WV",13553,>30
54063,2012,West Virginia,WV,54,"Monroe County, WV",13507,26.1-28
54063,2003,West Virginia,WV,54,"Monroe County, WV",13349,12.1-14
54063,2002,West Virginia,WV,54,"Monroe County, WV",13257,10.1-12
54063,2008,West Virginia,WV,54,"Monroe County, WV",13607,20.1-22
54063,2001,West Virginia,WV,54,"Monroe County, WV",13245,10.1-12
54065,2013,West Virginia,WV,54,"Morgan County, WV",17447,22.1-24
54065,2004,West Virginia,WV,54,"Morgan County, WV",16117,12.1-14
54065,2007,West Virginia,WV,54,"Morgan County, WV",17410,16.1-18
54065,2002,West Virginia,WV,54,"Morgan County, WV",15461,10.1-12
54065,2008,West Virginia,WV,54,"Morgan County, WV",17520,16.1-18
54065,2015,West Virginia,WV,54,"Morgan County, WV",17524,26.1-28
54065,2005,West Virginia,WV,54,"Morgan County, WV",16462,12.1-14
54065,1999,West Virginia,WV,54,"Morgan County, WV",14656,8.1-10
54065,2012,West Virginia,WV,54,"Morgan County, WV",17450,22.1-24
54065,2011,West Virginia,WV,54,"Morgan County, WV",17456,20.1-22
54065,2009,West Virginia,WV,54,"Morgan County, WV",17580,18.1-20
54065,2000,West Virginia,WV,54,"Morgan County, WV",15021,8.1-10
54065,2001,West Virginia,WV,54,"Morgan County, WV",15270,10.1-12
54065,2006,West Virginia,WV,54,"Morgan County, WV",17038,14.1-16
54065,2014,West Virginia,WV,54,"Morgan County, WV",17498,24.1-26
54065,2010,West Virginia,WV,54,"Morgan County, WV",17516,18.1-20
54065,2003,West Virginia,WV,54,"Morgan County, WV",15772,12.1-14
54067,2014,West Virginia,WV,54,"Nicholas County, WV",25733,22.1-24
54067,2004,West Virginia,WV,54,"Nicholas County, WV",26089,10.1-12
54067,1999,West Virginia,WV,54,"Nicholas County, WV",26707,6.1-8
54067,2001,West Virginia,WV,54,"Nicholas County, WV",26177,8.1-10
54067,2005,West Virginia,WV,54,"Nicholas County, WV",26195,12.1-14
54067,2000,West Virginia,WV,54,"Nicholas County, WV",26543,6.1-8
54067,2008,West Virginia,WV,54,"Nicholas County, WV",26138,14.1-16
54067,2007,West Virginia,WV,54,"Nicholas County, WV",26130,12.1-14
54067,2009,West Virginia,WV,54,"Nicholas County, WV",26253,16.1-18
54067,2010,West Virginia,WV,54,"Nicholas County, WV",26240,16.1-18
54067,2006,West Virginia,WV,54,"Nicholas County, WV",26205,12.1-14
54067,2013,West Virginia,WV,54,"Nicholas County, WV",25935,20.1-22
54067,2003,West Virginia,WV,54,"Nicholas County, WV",26063,10.1-12
54067,2011,West Virginia,WV,54,"Nicholas County, WV",26153,18.1-20
54067,2002,West Virginia,WV,54,"Nicholas County, WV",26160,8.1-10
54067,2012,West Virginia,WV,54,"Nicholas County, WV",26234,18.1-20
54067,2015,West Virginia,WV,54,"Nicholas County, WV",25594,24.1-26
54069,2006,West Virginia,WV,54,"Ohio County, WV",44925,10.1-12
54069,2000,West Virginia,WV,54,"Ohio County, WV",47343,6.1-8
54069,2001,West Virginia,WV,54,"Ohio County, WV",46636,8.1-10
54069,2004,West Virginia,WV,54,"Ohio County, WV",45424,8.1-10
54069,2008,West Virginia,WV,54,"Ohio County, WV",44469,12.1-14
54069,2007,West Virginia,WV,54,"Ohio County, WV",44714,10.1-12
54069,2011,West Virginia,WV,54,"Ohio County, WV",44189,14.1-16
54069,2014,West Virginia,WV,54,"Ohio County, WV",43185,16.1-18
54069,1999,West Virginia,WV,54,"Ohio County, WV",47743,6.1-8
54069,2005,West Virginia,WV,54,"Ohio County, WV",45113,10.1-12
54069,2012,West Virginia,WV,54,"Ohio County, WV",44051,14.1-16
54069,2003,West Virginia,WV,54,"Ohio County, WV",45711,8.1-10
54069,2010,West Virginia,WV,54,"Ohio County, WV",44475,12.1-14
54069,2013,West Virginia,WV,54,"Ohio County, WV",43694,16.1-18
54069,2015,West Virginia,WV,54,"Ohio County, WV",43066,18.1-20
54069,2002,West Virginia,WV,54,"Ohio County, WV",46259,8.1-10
54069,2009,West Virginia,WV,54,"Ohio County, WV",44355,12.1-14
54071,2002,West Virginia,WV,54,"Pendleton County, WV",8030,4.1-6
54071,2015,West Virginia,WV,54,"Pendleton County, WV",7229,18.1-20
54071,2011,West Virginia,WV,54,"Pendleton County, WV",7563,12.1-14
54071,1999,West Virginia,WV,54,"Pendleton County, WV",8242,2.1-4
54071,2003,West Virginia,WV,54,"Pendleton County, WV",8073,4.1-6
54071,2006,West Virginia,WV,54,"Pendleton County, WV",7922,6.1-8
54071,2013,West Virginia,WV,54,"Pendleton County, WV",7416,14.1-16
54071,2000,West Virginia,WV,54,"Pendleton County, WV",8166,2.1-4
54071,2007,West Virginia,WV,54,"Pendleton County, WV",7792,6.1-8
54071,2012,West Virginia,WV,54,"Pendleton County, WV",7515,12.1-14
54071,2008,West Virginia,WV,54,"Pendleton County, WV",7761,8.1-10
54071,2001,West Virginia,WV,54,"Pendleton County, WV",8112,2.1-4
54071,2009,West Virginia,WV,54,"Pendleton County, WV",7701,10.1-12
54071,2014,West Virginia,WV,54,"Pendleton County, WV",7288,16.1-18
54071,2005,West Virginia,WV,54,"Pendleton County, WV",7941,6.1-8
54071,2010,West Virginia,WV,54,"Pendleton County, WV",7684,10.1-12
54071,2004,West Virginia,WV,54,"Pendleton County, WV",8036,4.1-6
54073,2013,West Virginia,WV,54,"Pleasants County, WV",7593,18.1-20
54073,2015,West Virginia,WV,54,"Pleasants County, WV",7674,20.1-22
54073,2009,West Virginia,WV,54,"Pleasants County, WV",7672,10.1-12
54073,2007,West Virginia,WV,54,"Pleasants County, WV",7698,8.1-10
54073,2014,West Virginia,WV,54,"Pleasants County, WV",7713,18.1-20
54073,2001,West Virginia,WV,54,"Pleasants County, WV",7634,4.1-6
54073,2004,West Virginia,WV,54,"Pleasants County, WV",7731,6.1-8
54073,2010,West Virginia,WV,54,"Pleasants County, WV",7582,12.1-14
54073,2002,West Virginia,WV,54,"Pleasants County, WV",7631,4.1-6
54073,2005,West Virginia,WV,54,"Pleasants County, WV",7680,6.1-8
54073,1999,West Virginia,WV,54,"Pleasants County, WV",7578,2.1-4
54073,2011,West Virginia,WV,54,"Pleasants County, WV",7604,14.1-16
54073,2000,West Virginia,WV,54,"Pleasants County, WV",7501,2.1-4
54073,2003,West Virginia,WV,54,"Pleasants County, WV",7548,4.1-6
54073,2012,West Virginia,WV,54,"Pleasants County, WV",7598,16.1-18
54073,2006,West Virginia,WV,54,"Pleasants County, WV",7670,8.1-10
54073,2008,West Virginia,WV,54,"Pleasants County, WV",7702,10.1-12
54075,2010,West Virginia,WV,54,"Pocahontas County, WV",8712,22.1-24
54075,2002,West Virginia,WV,54,"Pocahontas County, WV",9004,10.1-12
54075,2003,West Virginia,WV,54,"Pocahontas County, WV",9034,12.1-14
54075,2006,West Virginia,WV,54,"Pocahontas County, WV",8938,16.1-18
54075,2004,West Virginia,WV,54,"Pocahontas County, WV",9090,14.1-16
54075,1999,West Virginia,WV,54,"Pocahontas County, WV",9177,8.1-10
54075,2014,West Virginia,WV,54,"Pocahontas County, WV",8671,>30
54075,2007,West Virginia,WV,54,"Pocahontas County, WV",8851,18.1-20
54075,2011,West Virginia,WV,54,"Pocahontas County, WV",8829,24.1-26
54075,2013,West Virginia,WV,54,"Pocahontas County, WV",8669,28.1-30
54075,2005,West Virginia,WV,54,"Pocahontas County, WV",8983,14.1-16
54075,2012,West Virginia,WV,54,"Pocahontas County, WV",8707,26.1-28
54075,2001,West Virginia,WV,54,"Pocahontas County, WV",8955,10.1-12
54075,2009,West Virginia,WV,54,"Pocahontas County, WV",8746,20.1-22
54075,2000,West Virginia,WV,54,"Pocahontas County, WV",9099,8.1-10
54075,2008,West Virginia,WV,54,"Pocahontas County, WV",8807,20.1-22
54075,2015,West Virginia,WV,54,"Pocahontas County, WV",8607,>30
54077,2015,West Virginia,WV,54,"Preston County, WV",33940,14.1-16
54077,2008,West Virginia,WV,54,"Preston County, WV",33067,8.1-10
54077,2005,West Virginia,WV,54,"Preston County, WV",31513,6.1-8
54077,2000,West Virginia,WV,54,"Preston County, WV",29336,2.1-4
54077,2007,West Virginia,WV,54,"Preston County, WV",32743,6.1-8
54077,2002,West Virginia,WV,54,"Preston County, WV",30120,4.1-6
54077,2001,West Virginia,WV,54,"Preston County, WV",29534,4.1-6
54077,2012,West Virginia,WV,54,"Preston County, WV",33894,10.1-12
54077,2003,West Virginia,WV,54,"Preston County, WV",30483,4.1-6
54077,2010,West Virginia,WV,54,"Preston County, WV",33551,10.1-12
54077,2009,West Virginia,WV,54,"Preston County, WV",33333,8.1-10
54077,2014,West Virginia,WV,54,"Preston County, WV",33899,12.1-14
54077,2006,West Virginia,WV,54,"Preston County, WV",32238,6.1-8
54077,2013,West Virginia,WV,54,"Preston County, WV",33697,12.1-14
54077,1999,West Virginia,WV,54,"Preston County, WV",29453,2.1-4
54077,2011,West Virginia,WV,54,"Preston County, WV",33617,10.1-12
54077,2004,West Virginia,WV,54,"Preston County, WV",30961,6.1-8
54079,2008,West Virginia,WV,54,"Putnam County, WV",55051,12.1-14
54079,2003,West Virginia,WV,54,"Putnam County, WV",52581,8.1-10
54079,2006,West Virginia,WV,54,"Putnam County, WV",54207,10.1-12
54079,1999,West Virginia,WV,54,"Putnam County, WV",51245,6.1-8
54079,2015,West Virginia,WV,54,"Putnam County, WV",56848,18.1-20
54079,2011,West Virginia,WV,54,"Putnam County, WV",56092,14.1-16
54079,2012,West Virginia,WV,54,"Putnam County, WV",56558,16.1-18
54079,2002,West Virginia,WV,54,"Putnam County, WV",51930,8.1-10
54079,2004,West Virginia,WV,54,"Putnam County, WV",53122,8.1-10
54079,2007,West Virginia,WV,54,"Putnam County, WV",54669,10.1-12
54079,2010,West Virginia,WV,54,"Putnam County, WV",55650,14.1-16
54079,2005,West Virginia,WV,54,"Putnam County, WV",53614,10.1-12
54079,2014,West Virginia,WV,54,"Putnam County, WV",56863,18.1-20
54079,2009,West Virginia,WV,54,"Putnam County, WV",55178,12.1-14
54079,2001,West Virginia,WV,54,"Putnam County, WV",51483,6.1-8
54079,2000,West Virginia,WV,54,"Putnam County, WV",51684,6.1-8
54079,2013,West Virginia,WV,54,"Putnam County, WV",56621,16.1-18
54081,2004,West Virginia,WV,54,"Raleigh County, WV",78428,20.1-22
54081,2013,West Virginia,WV,54,"Raleigh County, WV",78585,>30
54081,2014,West Virginia,WV,54,"Raleigh County, WV",78155,>30
54081,2012,West Virginia,WV,54,"Raleigh County, WV",79059,>30
54081,2011,West Virginia,WV,54,"Raleigh County, WV",79155,>30
54081,2003,West Virginia,WV,54,"Raleigh County, WV",78465,18.1-20
54081,2001,West Virginia,WV,54,"Raleigh County, WV",78251,16.1-18
54081,2000,West Virginia,WV,54,"Raleigh County, WV",79018,14.1-16
54081,2006,West Virginia,WV,54,"Raleigh County, WV",78178,22.1-24
54081,2010,West Virginia,WV,54,"Raleigh County, WV",78900,28.1-30
54081,1999,West Virginia,WV,54,"Raleigh County, WV",79614,14.1-16
54081,2008,West Virginia,WV,54,"Raleigh County, WV",78379,24.1-26
54081,2005,West Virginia,WV,54,"Raleigh County, WV",78341,20.1-22
54081,2007,West Virginia,WV,54,"Raleigh County, WV",78323,24.1-26
54081,2002,West Virginia,WV,54,"Raleigh County, WV",78737,16.1-18
54081,2009,West Virginia,WV,54,"Raleigh County, WV",78782,26.1-28
54081,2015,West Virginia,WV,54,"Raleigh County, WV",77510,>30
54083,2009,West Virginia,WV,54,"Randolph County, WV",29381,10.1-12
54083,2000,West Virginia,WV,54,"Randolph County, WV",28259,6.1-8
54083,2015,West Virginia,WV,54,"Randolph County, WV",29126,16.1-18
54083,2013,West Virginia,WV,54,"Randolph County, WV",29555,14.1-16
54083,2003,West Virginia,WV,54,"Randolph County, WV",28422,6.1-8
54083,2007,West Virginia,WV,54,"Randolph County, WV",29113,10.1-12
54083,2011,West Virginia,WV,54,"Randolph County, WV",29432,12.1-14
54083,2002,West Virginia,WV,54,"Randolph County, WV",28487,6.1-8
54083,2014,West Virginia,WV,54,"Randolph County, WV",29294,14.1-16
54083,2004,West Virginia,WV,54,"Randolph County, WV",28648,8.1-10
54083,2005,West Virginia,WV,54,"Randolph County, WV",28807,8.1-10
54083,2010,West Virginia,WV,54,"Randolph County, WV",29369,12.1-14
54083,2006,West Virginia,WV,54,"Randolph County, WV",29049,8.1-10
54083,2001,West Virginia,WV,54,"Randolph County, WV",28373,6.1-8
54083,2008,West Virginia,WV,54,"Randolph County, WV",29236,10.1-12
54083,2012,West Virginia,WV,54,"Randolph County, WV",29419,12.1-14
54083,1999,West Virginia,WV,54,"Randolph County, WV",28389,4.1-6
54085,2008,West Virginia,WV,54,"Ritchie County, WV",10516,6.1-8
54085,2007,West Virginia,WV,54,"Ritchie County, WV",10558,6.1-8
54085,2004,West Virginia,WV,54,"Ritchie County, WV",10415,4.1-6
54085,2003,West Virginia,WV,54,"Ritchie County, WV",10434,2.1-4
54085,2001,West Virginia,WV,54,"Ritchie County, WV",10333,2.1-4
54085,2014,West Virginia,WV,54,"Ritchie County, WV",10009,12.1-14
54085,2012,West Virginia,WV,54,"Ritchie County, WV",10274,10.1-12
54085,2005,West Virginia,WV,54,"Ritchie County, WV",10506,4.1-6
54085,2011,West Virginia,WV,54,"Ritchie County, WV",10356,10.1-12
54085,2009,West Virginia,WV,54,"Ritchie County, WV",10478,8.1-10
54085,1999,West Virginia,WV,54,"Ritchie County, WV",10351,2.1-4
54085,2013,West Virginia,WV,54,"Ritchie County, WV",10077,12.1-14
54085,2015,West Virginia,WV,54,"Ritchie County, WV",9982,14.1-16
54085,2010,West Virginia,WV,54,"Ritchie County, WV",10406,8.1-10
54085,2006,West Virginia,WV,54,"Ritchie County, WV",10588,4.1-6
54085,2002,West Virginia,WV,54,"Ritchie County, WV",10372,2.1-4
54085,2000,West Virginia,WV,54,"Ritchie County, WV",10346,2.1-4
54087,2001,West Virginia,WV,54,"Roane County, WV",15428,6.1-8
54087,2007,West Virginia,WV,54,"Roane County, WV",15215,10.1-12
54087,2009,West Virginia,WV,54,"Roane County, WV",14966,14.1-16
54087,1999,West Virginia,WV,54,"Roane County, WV",15336,4.1-6
54087,2002,West Virginia,WV,54,"Roane County, WV",15313,6.1-8
54087,2005,West Virginia,WV,54,"Roane County, WV",15405,8.1-10
54087,2011,West Virginia,WV,54,"Roane County, WV",14816,16.1-18
54087,2008,West Virginia,WV,54,"Roane County, WV",15048,12.1-14
54087,2000,West Virginia,WV,54,"Roane County, WV",15461,4.1-6
54087,2012,West Virginia,WV,54,"Roane County, WV",14698,18.1-20
54087,2013,West Virginia,WV,54,"Roane County, WV",14623,18.1-20
54087,2004,West Virginia,WV,54,"Roane County, WV",15337,8.1-10
54087,2003,West Virginia,WV,54,"Roane County, WV",15401,6.1-8
54087,2014,West Virginia,WV,54,"Roane County, WV",14605,20.1-22
54087,2015,West Virginia,WV,54,"Roane County, WV",14435,22.1-24
54087,2010,West Virginia,WV,54,"Roane County, WV",14876,14.1-16
54087,2006,West Virginia,WV,54,"Roane County, WV",15442,10.1-12
54089,1999,West Virginia,WV,54,"Summers County, WV",13198,12.1-14
54089,2009,West Virginia,WV,54,"Summers County, WV",13882,28.1-30
54089,2011,West Virginia,WV,54,"Summers County, WV",13862,>30
54089,2004,West Virginia,WV,54,"Summers County, WV",13997,18.1-20
54089,2008,West Virginia,WV,54,"Summers County, WV",13712,26.1-28
54089,2010,West Virginia,WV,54,"Summers County, WV",13941,>30
54089,2006,West Virginia,WV,54,"Summers County, WV",13879,22.1-24
54089,2015,West Virginia,WV,54,"Summers County, WV",13239,>30
54089,2003,West Virginia,WV,54,"Summers County, WV",14106,18.1-20
54089,2012,West Virginia,WV,54,"Summers County, WV",13769,>30
54089,2013,West Virginia,WV,54,"Summers County, WV",13543,>30
54089,2014,West Virginia,WV,54,"Summers County, WV",13309,>30
54089,2000,West Virginia,WV,54,"Summers County, WV",14356,14.1-16
54089,2001,West Virginia,WV,54,"Summers County, WV",14301,14.1-16
54089,2005,West Virginia,WV,54,"Summers County, WV",13950,20.1-22
54089,2002,West Virginia,WV,54,"Summers County, WV",14123,16.1-18
54089,2007,West Virginia,WV,54,"Summers County, WV",13842,24.1-26
54091,2010,West Virginia,WV,54,"Taylor County, WV",16887,10.1-12
54091,2011,West Virginia,WV,54,"Taylor County, WV",16932,10.1-12
54091,2007,West Virginia,WV,54,"Taylor County, WV",16640,8.1-10
54091,1999,West Virginia,WV,54,"Taylor County, WV",15996,2.1-4
54091,2008,West Virginia,WV,54,"Taylor County, WV",16792,8.1-10
54091,2006,West Virginia,WV,54,"Taylor County, WV",16498,6.1-8
54091,2009,West Virginia,WV,54,"Taylor County, WV",16838,10.1-12
54091,2005,West Virginia,WV,54,"Taylor County, WV",16318,6.1-8
54091,2000,West Virginia,WV,54,"Taylor County, WV",16050,4.1-6
54091,2003,West Virginia,WV,54,"Taylor County, WV",16160,4.1-6
54091,2002,West Virginia,WV,54,"Taylor County, WV",16089,4.1-6
54091,2001,West Virginia,WV,54,"Taylor County, WV",16079,4.1-6
54091,2015,West Virginia,WV,54,"Taylor County, WV",16912,16.1-18
54091,2014,West Virginia,WV,54,"Taylor County, WV",17053,14.1-16
54091,2012,West Virginia,WV,54,"Taylor County, WV",16996,12.1-14
54091,2013,West Virginia,WV,54,"Taylor County, WV",16994,12.1-14
54091,2004,West Virginia,WV,54,"Taylor County, WV",16247,6.1-8
54093,2005,West Virginia,WV,54,"Tucker County, WV",7178,2.1-4
54093,2001,West Virginia,WV,54,"Tucker County, WV",7248,0-2
54093,2013,West Virginia,WV,54,"Tucker County, WV",6954,8.1-10
54093,2002,West Virginia,WV,54,"Tucker County, WV",7332,0-2
54093,2003,West Virginia,WV,54,"Tucker County, WV",7294,2.1-4
54093,2000,West Virginia,WV,54,"Tucker County, WV",7288,0-2
54093,1999,West Virginia,WV,54,"Tucker County, WV",7365,0-2
54093,2007,West Virginia,WV,54,"Tucker County, WV",7117,2.1-4
54093,2010,West Virginia,WV,54,"Tucker County, WV",7115,6.1-8
54093,2012,West Virginia,WV,54,"Tucker County, WV",6945,8.1-10
54093,2011,West Virginia,WV,54,"Tucker County, WV",7050,6.1-8
54093,2015,West Virginia,WV,54,"Tucker County, WV",6966,12.1-14
54093,2006,West Virginia,WV,54,"Tucker County, WV",7111,2.1-4
54093,2014,West Virginia,WV,54,"Tucker County, WV",6947,10.1-12
54093,2008,West Virginia,WV,54,"Tucker County, WV",7160,4.1-6
54093,2004,West Virginia,WV,54,"Tucker County, WV",7223,2.1-4
54093,2009,West Virginia,WV,54,"Tucker County, WV",7172,4.1-6
54095,2002,West Virginia,WV,54,"Tyler County, WV",9467,4.1-6
54095,2007,West Virginia,WV,54,"Tyler County, WV",9423,8.1-10
54095,2014,West Virginia,WV,54,"Tyler County, WV",9079,16.1-18
54095,2009,West Virginia,WV,54,"Tyler County, WV",9249,10.1-12
54095,2008,West Virginia,WV,54,"Tyler County, WV",9363,8.1-10
54095,2003,West Virginia,WV,54,"Tyler County, WV",9475,4.1-6
54095,2012,West Virginia,WV,54,"Tyler County, WV",9029,12.1-14
54095,2011,West Virginia,WV,54,"Tyler County, WV",9101,12.1-14
54095,2013,West Virginia,WV,54,"Tyler County, WV",8981,14.1-16
54095,1999,West Virginia,WV,54,"Tyler County, WV",9621,2.1-4
